L1,L2,Spherical,Coma,Astig,CLon,EFFL_mm,MS_d,GEO_over_Airy,RMS_over_Airy,GEO_R_avg_mm,RMS_R_avg_mm,EE_info,source_file,source_path,EE1,EE2,EE3,EE4
A87-84,LZ_F8,-19.97,-9.28,12.47,11.45,9127.192022,-1.92264e-05,38.83,22.39,86.450913,49.862496,"[27.069615501275145, 44.39954126180503, 44.37266788051268, 61.8766108680359]",metrics_A87-84_LZ_F8.txt,Results\metrics_A87-84_LZ_F8.txt,27.069615501275145,44.39954126180503,44.37266788051268,61.8766108680359
A87-84,PBM11,-19.81,-9.22,12.4,11.87,9127.191135,-2.4229e-05,43.0,25.25,95.751017,56.231906,"[22.269933563940704, 52.96790450613246, 52.95762104534566, 74.35883928990432]",metrics_A87-84_PBM11.txt,Results\metrics_A87-84_PBM11.txt,22.269933563940704,52.96790450613246,52.95762104534566,74.35883928990432
A87-84,PBM18Y,-20.17,-8.78,13.14,15.74,9127.202644,-1.93726e-05,45.77,23.35,101.910945,52.000067,"[28.786130590692515, 41.89779294531482, 41.75309567074798, 63.60966475786612]",metrics_A87-84_PBM18Y.txt,Results\metrics_A87-84_PBM18Y.txt,28.786130590692515,41.89779294531482,41.75309567074798,63.60966475786612
A87-84,PBM2Y,-19.84,-9.09,12.26,12.42,9127.204441,-1.74543e-05,37.2,20.19,82.820168,44.947219,"[19.531099516424746, 38.45137247505413, 38.89398152398445, 56.70128096791619]",metrics_A87-84_PBM2Y.txt,Results\metrics_A87-84_PBM2Y.txt,19.531099516424746,38.45137247505413,38.89398152398445,56.70128096791619
A87-84,PBM3,-18.24,-9.03,11.07,13.53,9127.190091,-1.80248e-05,36.41,18.94,81.072646,42.167978,"[19.18649302621427, 34.10088548907634, 34.016756547723745, 51.438058754406825]",metrics_A87-84_PBM3.txt,Results\metrics_A87-84_PBM3.txt,19.18649302621427,34.10088548907634,34.016756547723745,51.438058754406825
A87-84,PBM8Y,-20.1,-8.77,13.08,16.31,9127.20267,-1.89195e-05,47.3,24.73,105.32475,55.056303,"[28.553341204028158, 45.72001936982747, 45.37967703509762, 70.29726071264506]",metrics_A87-84_PBM8Y.txt,Results\metrics_A87-84_PBM8Y.txt,28.553341204028158,45.72001936982747,45.37967703509762,70.29726071264506
A87-84,SF7,-18.09,-9.74,8.74,9.64,9127.19447,-7.00939e-06,40.39,24.17,89.927967,53.822566,"[11.997060391702805, 51.526653033846564, 51.84338458547823, 70.60305620965934]",metrics_A87-84_SF7.txt,Results\metrics_A87-84_SF7.txt,11.997060391702805,51.526653033846564,51.84338458547823,70.60305620965934
BAF2,ADF355,-20.36,-6.4,12.71,56.26,9127.195213,3.71092e-05,254.62,127.83,566.947545,284.639237,"[145.75505576704506, 214.72752348319045, 213.2723236719746, 308.13598991925966]",metrics_BAF2_ADF355.txt,Results\metrics_BAF2_ADF355.txt,145.75505576704506,214.72752348319045,213.2723236719746,308.13598991925966
BAF2,BAFD1,-19.61,-6.38,12.55,54.1,9127.194265,2.80355e-05,234.83,117.77,522.879714,262.221518,"[134.46803567037423, 192.7782238016176, 193.7166447658081, 289.1848620467738]",metrics_BAF2_BAFD1.txt,Results\metrics_BAF2_BAFD1.txt,134.46803567037423,192.7782238016176,193.7166447658081,289.1848620467738
BAF2,C20-36,-18.62,-6.62,12.13,51.18,9127.193125,2.24067e-05,216.85,108.53,482.851342,241.656897,"[124.00227552987708, 173.4367806078659, 179.33790920609943, 255.38191736359693]",metrics_BAF2_C20-36.txt,Results\metrics_BAF2_C20-36.txt,124.00227552987708,173.4367806078659,179.33790920609943,255.38191736359693
BAF2,C26-36,-18.84,-6.83,12.19,50.8,9127.192135,2.20003e-05,213.3,106.33,474.94894,236.754376,"[122.4448168969241, 169.33017068897118, 175.2075398844147, 247.4102923981702]",metrics_BAF2_C26-36.txt,Results\metrics_BAF2_C26-36.txt,122.4448168969241,169.33017068897118,175.2075398844147,247.4102923981702
BAF2,C37-35,-19.33,-7.02,12.39,50.93,9127.19181,2.27255e-05,213.78,106.06,475.997012,236.161076,"[123.01799919900392, 169.29780799474196, 169.89339452616753, 247.86232412899662]",metrics_BAF2_C37-35.txt,Results\metrics_BAF2_C37-35.txt,123.01799919900392,169.29780799474196,169.89339452616753,247.86232412899662
BAF2,E-F1,-18.85,-6.82,12.2,50.84,9127.192222,2.39956e-05,215.78,107.66,480.457546,239.708624,"[123.79066462921085, 171.70189555807505, 177.06414364061362, 252.1787071714902]",metrics_BAF2_E-F1.txt,Results\metrics_BAF2_E-F1.txt,123.79066462921085,171.70189555807505,177.06414364061362,252.1787071714902
BAF2,F11,-18.58,-6.69,12.1,50.89,9127.192858,1.70205e-05,206.4,103.13,459.569166,229.640336,"[119.39585518241725, 164.28866540234583, 168.25972561019773, 240.53012291713685]",metrics_BAF2_F11.txt,Results\metrics_BAF2_F11.txt,119.39585518241725,164.28866540234583,168.25972561019773,240.53012291713685
BAF2,F2HT,-18.63,-6.61,12.14,51.25,9127.193179,2.26824e-05,217.26,108.77,483.765234,242.186398,"[124.3688497935027, 173.7416494276709, 179.84456459140267, 256.16565581165816]",metrics_BAF2_F2HT.txt,Results\metrics_BAF2_F2HT.txt,124.3688497935027,173.7416494276709,179.84456459140267,256.16565581165816
BAF2,LZ_F8,-18.75,-6.8,12.15,50.75,9127.192307,2.14949e-05,211.95,105.72,471.927217,235.398345,"[121.92049756264333, 167.97246272611864, 174.0164779674767, 246.12613489302373]",metrics_BAF2_LZ_F8.txt,Results\metrics_BAF2_LZ_F8.txt,121.92049756264333,167.97246272611864,174.0164779674767,246.12613489302373
BAF2,PBM11,-18.56,-6.7,12.09,50.82,9127.192775,1.69279e-05,206.09,102.96,458.892961,229.254544,"[119.15665163710054, 163.8970504566255, 167.89457240921087, 239.8579281527186]",metrics_BAF2_PBM11.txt,Results\metrics_BAF2_PBM11.txt,119.15665163710054,163.8970504566255,167.89457240921087,239.8579281527186
BAF2,PBM2Y,-18.61,-6.63,12.13,51.15,9127.193109,2.2429e-05,216.62,108.43,482.33974,241.429531,"[124.0426553993208, 173.09670800674684, 179.1369229118283, 255.13785598194875]",metrics_BAF2_PBM2Y.txt,Results\metrics_BAF2_PBM2Y.txt,124.0426553993208,173.09670800674684,179.1369229118283,255.13785598194875
BAF2,SF7,-19.34,-7.16,12.35,50.21,9127.191209,2.25639e-05,211.53,104.54,470.989709,232.768361,"[120.60265107807223, 168.0907845934717, 167.94326357845074, 245.2383250688173]",metrics_BAF2_SF7.txt,Results\metrics_BAF2_SF7.txt,120.60265107807223,168.0907845934717,167.94326357845074,245.2383250688173
CALCITE-E,ADF355,-14.08,-9.4,4.81,22.64,9127.18647,1.64833e-05,75.41,34.69,167.909935,77.241026,"[53.51949195068647, 48.18339204941078, 48.1898199072948, 61.356928486692084]",metrics_CALCITE-E_ADF355.txt,Results\metrics_CALCITE-E_ADF355.txt,53.51949195068647,48.18339204941078,48.1898199072948,61.356928486692084
CALCITE-E,BAFD1,-17.52,-8.93,10.01,20.29,9127.202505,-3.79137e-06,56.64,29.24,126.115288,65.111133,"[37.15104020780313, 50.01797227011477, 49.91957023887232, 84.05517235893454]",metrics_CALCITE-E_BAFD1.txt,Results\metrics_CALCITE-E_BAFD1.txt,37.15104020780313,50.01797227011477,49.91957023887232,84.05517235893454
CALCITE-E,BAFD3,-17.08,-8.75,10.07,21.69,9127.187748,-3.72385e-06,68.07,34.32,151.572769,76.428398,"[40.55125592930851, 51.63782351488513, 51.56274716290339, 90.59585176437957]",metrics_CALCITE-E_BAFD3.txt,Results\metrics_CALCITE-E_BAFD3.txt,40.55125592930851,51.63782351488513,51.56274716290339,90.59585176437957
CALCITE-E,C04-38,-16.59,-8.76,9.63,19.2,9127.188012,-6.96639e-06,55.16,29.25,122.821435,65.126589,"[33.7253380690356, 56.92038371805227, 56.88424944936972, 87.85949518909331]",metrics_CALCITE-E_C04-38.txt,Results\metrics_CALCITE-E_C04-38.txt,33.7253380690356,56.92038371805227,56.88424944936972,87.85949518909331
CALCITE-E,C20-36,-19.37,-9.15,12.07,16.74,9127.19042,-1.22764e-05,44.14,22.88,98.282055,50.954478,"[23.214919763507385, 43.41427750179096, 43.067951572274836, 55.881737352048404]",metrics_CALCITE-E_C20-36.txt,Results\metrics_CALCITE-E_C20-36.txt,23.214919763507385,43.41427750179096,43.067951572274836,55.881737352048404
CALCITE-E,C26-36,-17.78,-9.13,10.41,15.81,9127.193378,-1.35529e-05,39.98,20.19,89.019566,44.946746,"[22.941692002329752, 38.526230114861605, 38.28954713547216, 46.95148525798681]",metrics_CALCITE-E_C26-36.txt,Results\metrics_CALCITE-E_C26-36.txt,22.941692002329752,38.526230114861605,38.28954713547216,46.95148525798681
CALCITE-E,C37-35,-17.29,-9.63,8.06,15.41,9127.194901,-2.32242e-06,36.28,19.24,80.775966,42.849932,"[22.601169328104742, 38.486225538730594, 38.30989479675145, 47.29893841628987]",metrics_CALCITE-E_C37-35.txt,Results\metrics_CALCITE-E_C37-35.txt,22.601169328104742,38.486225538730594,38.30989479675145,47.29893841628987
CALCITE-E,E-F1,-17.77,-9.13,10.4,15.87,9127.193384,-1.18182e-05,41.33,20.75,92.024261,46.194241,"[21.61268282020007, 39.043591029246606, 39.3528372694152, 49.048217318146044]",metrics_CALCITE-E_E-F1.txt,Results\metrics_CALCITE-E_E-F1.txt,21.61268282020007,39.043591029246606,39.3528372694152,49.048217318146044
CALCITE-E,E-F3,-18.1,-8.98,10.98,17.73,9127.189384,-7.42685e-06,50.85,26.76,113.215912,59.575077,"[27.50093095710433, 52.36485965232532, 52.57591804175557, 80.18753237758179]",metrics_CALCITE-E_E-F3.txt,Results\metrics_CALCITE-E_E-F3.txt,27.50093095710433,52.36485965232532,52.57591804175557,80.18753237758179
CALCITE-E,F11,-19.55,-9.18,12.22,16.25,9127.190656,-1.88593e-05,39.19,20.63,87.255978,45.941824,"[20.186399807298393, 38.113629967367984, 37.4185689474582, 56.06949277510784]",metrics_CALCITE-E_F11.txt,Results\metrics_CALCITE-E_F11.txt,20.186399807298393,38.113629967367984,37.4185689474582,56.06949277510784
CALCITE-E,F14HT,-15.61,-8.48,8.52,19.44,9127.196104,-9.86949e-07,55.17,30.31,122.836503,67.498346,"[34.98540133244221, 60.62021684549673, 60.40115818852634, 89.92578631964842]",metrics_CALCITE-E_F14HT.txt,Results\metrics_CALCITE-E_F14HT.txt,34.98540133244221,60.62021684549673,60.40115818852634,89.92578631964842
CALCITE-E,F2HT,-19.37,-9.14,12.07,16.83,9127.19041,-1.21262e-05,44.42,23.16,98.898454,51.563894,"[23.10542482471041, 44.01141116327325, 43.53704474964346, 57.3860902890654]",metrics_CALCITE-E_F2HT.txt,Results\metrics_CALCITE-E_F2HT.txt,23.10542482471041,44.01141116327325,43.53704474964346,57.3860902890654
CALCITE-E,F3,-18.78,-8.95,11.37,17.22,9127.204858,-1.0197e-05,46.15,25.06,102.748525,55.791454,"[23.40394001051745, 49.20633302002047, 49.07214195775658, 70.39178214190648]",metrics_CALCITE-E_F3.txt,Results\metrics_CALCITE-E_F3.txt,23.40394001051745,49.20633302002047,49.07214195775658,70.39178214190648
CALCITE-E,F8,-20.57,-8.73,13.5,20.4,9127.203397,-8.89888e-06,68.15,33.78,151.741104,75.218314,"[33.396428005616684, 50.74073890375766, 50.025270936832285, 102.57982971853136]",metrics_CALCITE-E_F8.txt,Results\metrics_CALCITE-E_F8.txt,33.396428005616684,50.74073890375766,50.025270936832285,102.57982971853136
CALCITE-E,F8HT,-20.58,-8.74,13.51,20.36,9127.203399,-1.12927e-05,64.81,32.8,144.309894,73.035829,"[31.448289756898056, 54.06057483614371, 53.77327012868042, 101.27183672315637]",metrics_CALCITE-E_F8HT.txt,Results\metrics_CALCITE-E_F8HT.txt,31.448289756898056,54.06057483614371,53.77327012868042,101.27183672315637
CALCITE-E,LZ_F1,-18.11,-8.98,10.99,17.58,9127.189412,-7.68426e-06,46.31,26.42,103.104285,58.838212,"[27.076354619212538, 53.06812610264081, 52.7815665675576, 77.61512335144454]",metrics_CALCITE-E_LZ_F1.txt,Results\metrics_CALCITE-E_LZ_F1.txt,27.076354619212538,53.06812610264081,52.7815665675576,77.61512335144454
CALCITE-E,LZ_F8,-18.01,-9.13,10.65,15.82,9127.193014,-1.46793e-05,39.8,20.11,88.623136,44.788038,"[23.696533340188758, 38.69881499243674, 38.47244433567513, 46.38923588733152]",metrics_CALCITE-E_LZ_F8.txt,Results\metrics_CALCITE-E_LZ_F8.txt,23.696533340188758,38.69881499243674,38.47244433567513,46.38923588733152
CALCITE-E,PBM11,-19.55,-9.18,12.22,16.16,9127.190657,-1.88795e-05,39.08,20.6,87.018121,45.878811,"[20.02398476975806, 37.58244022516541, 37.43400063882156, 56.21026402201964]",metrics_CALCITE-E_PBM11.txt,Results\metrics_CALCITE-E_PBM11.txt,20.02398476975806,37.58244022516541,37.43400063882156,56.21026402201964
CALCITE-E,PBM18Y,-19.92,-8.82,13.1,19.88,9127.192648,-1.17727e-05,63.05,32.18,140.379159,71.661082,"[30.226854044476035, 55.38321883158068, 55.282094870670676, 99.52167802432831]",metrics_CALCITE-E_PBM18Y.txt,Results\metrics_CALCITE-E_PBM18Y.txt,30.226854044476035,55.38321883158068,55.282094870670676,99.52167802432831
CALCITE-E,PBM2Y,-19.37,-9.15,12.08,16.7,9127.190432,-1.24101e-05,43.98,22.8,97.926606,50.774249,"[23.320388326882835, 43.11610676106354, 43.08494062374574, 55.45780363541873]",metrics_CALCITE-E_PBM2Y.txt,Results\metrics_CALCITE-E_PBM2Y.txt,23.320388326882835,43.11610676106354,43.08494062374574,55.45780363541873
CALCITE-E,PBM3,-18.1,-8.98,10.98,17.73,9127.189376,-7.17053e-06,46.94,26.84,104.5198,59.77178,"[27.717193250282705, 54.28916248184943, 54.58323107324958, 78.94951483596701]",metrics_CALCITE-E_PBM3.txt,Results\metrics_CALCITE-E_PBM3.txt,27.717193250282705,54.28916248184943,54.58323107324958,78.94951483596701
CALCITE-E,PBM8Y,-20.56,-8.73,13.49,20.45,9127.20339,-1.11393e-05,65.33,33.02,145.465424,73.529291,"[31.92404910403304, 54.174018420904, 53.86405968743155, 102.26106263883875]",metrics_CALCITE-E_PBM8Y.txt,Results\metrics_CALCITE-E_PBM8Y.txt,31.92404910403304,54.174018420904,53.86405968743155,102.26106263883875
CALCITE-E,SF7,-17.69,-9.7,8.39,14.2,9127.194598,-1.21975e-06,37.09,19.11,82.589456,42.546362,"[19.50491637505225, 36.69254487931785, 36.76319316774544, 48.48287138178403]",metrics_CALCITE-E_SF7.txt,Results\metrics_CALCITE-E_SF7.txt,19.50491637505225,36.69254487931785,36.76319316774544,48.48287138178403
E-FK01,ADF355,-19.85,-9.09,12.58,19.99,9127.189922,-1.9787e-06,64.92,30.85,144.54684,68.686298,"[36.34810059167205, 41.683591606654545, 41.52121702439743, 77.12554497487656]",metrics_E-FK01_ADF355.txt,Results\metrics_E-FK01_ADF355.txt,36.34810059167205,41.683591606654545,41.52121702439743,77.12554497487656
E-FK01,BAFD1,-20.61,-8.97,13.65,18.09,9127.193084,-9.59865e-06,50.28,27.4,111.949286,61.012521,"[23.198470278896558, 52.91219368553452, 52.99876025330559, 81.84366666920522]",metrics_E-FK01_BAFD1.txt,Results\metrics_E-FK01_BAFD1.txt,23.198470278896558,52.91219368553452,52.99876025330559,81.84366666920522
E-FK01,BAFD3,-15.55,-9.26,5.82,20.08,9127.201327,6.5747e-06,50.14,26.07,111.635276,58.050513,"[38.820761483465475, 49.603610699563916, 49.65503446358164, 69.9325168791867]",metrics_E-FK01_BAFD3.txt,Results\metrics_E-FK01_BAFD3.txt,38.820761483465475,49.603610699563916,49.65503446358164,69.9325168791867
E-FK01,C04-38,-13.77,-9.37,3.77,17.33,9127.185363,4.69338e-06,35.71,21.32,79.508759,47.461843,"[28.906189454727972, 45.273040647229564, 45.11315382078751, 59.67043653858639]",metrics_E-FK01_C04-38.txt,Results\metrics_E-FK01_C04-38.txt,28.906189454727972,45.273040647229564,45.11315382078751,59.67043653858639
E-FK01,C20-36,-21.39,-9.0,14.5,14.58,9127.191121,-2.20632e-05,43.03,20.87,95.801499,46.468473,"[25.047228597249948, 34.46838224714219, 35.3463150507272, 51.80911936551602]",metrics_E-FK01_C20-36.txt,Results\metrics_E-FK01_C20-36.txt,25.047228597249948,34.46838224714219,35.3463150507272,51.80911936551602
E-FK01,C26-36,-20.63,-9.03,13.66,13.62,9127.193689,-2.17322e-05,39.68,20.43,88.350496,45.482397,"[21.27753279355943, 34.91675237747349, 35.029320684575396, 55.15170164698351]",metrics_E-FK01_C26-36.txt,Results\metrics_E-FK01_C26-36.txt,21.27753279355943,34.91675237747349,35.029320684575396,55.15170164698351
E-FK01,C37-35,-19.03,-8.97,11.71,13.24,9127.205535,-1.76987e-05,36.82,19.4,81.987393,43.203655,"[18.093093365138778, 34.245831682423244, 34.514578358117134, 52.48375812838009]",metrics_E-FK01_C37-35.txt,Results\metrics_E-FK01_C37-35.txt,18.093093365138778,34.245831682423244,34.514578358117134,52.48375812838009
E-FK01,E-F1,-20.87,-8.95,13.7,13.68,9127.20257,-1.94769e-05,40.61,20.04,90.430734,44.613166,"[22.696345760026777, 33.96534567035199, 34.53307324970514, 53.11828391220037]",metrics_E-FK01_E-F1.txt,Results\metrics_E-FK01_E-F1.txt,22.696345760026777,33.96534567035199,34.53307324970514,53.11828391220037
E-FK01,E-F3,-16.66,-10.23,4.97,16.3,9127.20065,8.67418e-06,42.19,20.72,93.940717,46.131444,"[27.85653855102513, 42.123292659730524, 42.12370067802313, 44.42768131745331]",metrics_E-FK01_E-F3.txt,Results\metrics_E-FK01_E-F3.txt,27.85653855102513,42.123292659730524,42.12370067802313,44.42768131745331
E-FK01,F11,-21.28,-9.01,14.36,14.1,9127.191668,-2.21188e-05,39.68,22.14,88.351356,49.291779,"[21.661402698398682, 41.79320924449112, 41.83315269872067, 62.26979083707592]",metrics_E-FK01_F11.txt,Results\metrics_E-FK01_F11.txt,21.661402698398682,41.79320924449112,41.83315269872067,62.26979083707592
E-FK01,F14HT,-13.71,-9.85,3.0,17.79,9127.187667,6.27738e-06,36.3,22.19,80.830242,49.398016,"[28.77741072465623, 48.173120404380185, 47.878210878314746, 61.39559820103187]",metrics_E-FK01_F14HT.txt,Results\metrics_E-FK01_F14HT.txt,28.77741072465623,48.173120404380185,47.878210878314746,61.39559820103187
E-FK01,F2HT,-21.39,-9.0,14.5,14.67,9127.191111,-2.19611e-05,43.21,20.91,96.220243,46.550831,"[25.291855476625827, 35.01996064663557, 35.421618642459265, 50.87048030722026]",metrics_E-FK01_F2HT.txt,Results\metrics_E-FK01_F2HT.txt,25.291855476625827,35.01996064663557,35.421618642459265,50.87048030722026
E-FK01,F3,-19.79,-8.77,12.89,15.14,9127.203677,-1.84247e-05,42.91,20.97,95.545241,46.689868,"[26.19064777819539, 36.22509372172581, 35.879071886323786, 49.26188018950562]",metrics_E-FK01_F3.txt,Results\metrics_E-FK01_F3.txt,26.19064777819539,36.22509372172581,35.879071886323786,49.26188018950562
E-FK01,F8,-16.82,-10.08,5.59,19.38,9127.18544,8.76915e-06,53.96,24.02,120.139311,53.483722,"[37.49617592652976, 40.918073810898534, 40.98429954635363, 39.17886176053352]",metrics_E-FK01_F8.txt,Results\metrics_E-FK01_F8.txt,37.49617592652976,40.918073810898534,40.98429954635363,39.17886176053352
E-FK01,F8HT,-16.81,-10.08,5.58,19.33,9127.185433,5.85586e-06,49.16,22.9,109.449581,50.983618,"[35.60921349046442, 43.65546161918368, 43.64744799051891, 45.39031600191415]",metrics_E-FK01_F8HT.txt,Results\metrics_E-FK01_F8HT.txt,35.60921349046442,43.65546161918368,43.64744799051891,45.39031600191415
E-FK01,LZ_F1,-16.7,-10.24,5.0,16.12,9127.200646,4.67411e-06,40.63,20.41,90.472265,45.449349,"[23.129044027021997, 44.57732001217846, 44.467928942500095, 51.59875034644018]",metrics_E-FK01_LZ_F1.txt,Results\metrics_E-FK01_LZ_F1.txt,23.129044027021997,44.57732001217846,44.467928942500095,51.59875034644018
E-FK01,LZ_F8,-20.9,-9.04,13.93,13.63,9127.193276,-2.29775e-05,40.04,20.81,89.153223,46.331089,"[23.25667253174848, 36.172901431852544, 36.53849009387734, 56.81018498598833]",metrics_E-FK01_LZ_F8.txt,Results\metrics_E-FK01_LZ_F8.txt,23.25667253174848,36.172901431852544,36.53849009387734,56.81018498598833
E-FK01,PBM11,-21.32,-9.02,14.4,14.01,9127.191632,-2.22474e-05,39.82,22.24,88.660381,49.528497,"[22.37602142172948, 41.40364749971735, 41.57658705733063, 61.937649655934955]",metrics_E-FK01_PBM11.txt,Results\metrics_E-FK01_PBM11.txt,22.37602142172948,41.40364749971735,41.57658705733063,61.937649655934955
E-FK01,PBM18Y,-17.06,-10.1,5.77,18.79,9127.185035,5.2228e-06,46.94,22.2,104.52331,49.427253,"[33.90428318839778, 42.97869032397752, 42.69777444766157, 44.67157916447185]",metrics_E-FK01_PBM18Y.txt,Results\metrics_E-FK01_PBM18Y.txt,33.90428318839778,42.97869032397752,42.69777444766157,44.67157916447185
E-FK01,PBM2Y,-21.4,-9.0,14.51,14.53,9127.191121,-2.22639e-05,42.93,20.88,95.591376,46.495384,"[24.904468843772108, 34.43784641012522, 35.49343306939676, 52.32288844239072]",metrics_E-FK01_PBM2Y.txt,Results\metrics_E-FK01_PBM2Y.txt,24.904468843772108,34.43784641012522,35.49343306939676,52.32288844239072
E-FK01,PBM3,-16.66,-10.23,4.97,16.29,9127.200654,5.34859e-06,40.84,20.36,90.933112,45.324888,"[24.327681736861273, 43.33082856626916, 43.48017535373765, 49.62756757327855]",metrics_E-FK01_PBM3.txt,Results\metrics_E-FK01_PBM3.txt,24.327681736861273,43.33082856626916,43.48017535373765,49.62756757327855
E-FK01,PBM8Y,-16.83,-10.07,5.6,19.44,9127.185443,6.00621e-06,49.94,23.11,111.208484,51.453012,"[36.02050745523266, 43.76637702262266, 43.82908955138295, 45.11507509792521]",metrics_E-FK01_PBM8Y.txt,Results\metrics_E-FK01_PBM8Y.txt,36.02050745523266,43.76637702262266,43.82908955138295,45.11507509792521
E-FK01,SF7,-8.42,-9.86,-1.78,12.04,9127.199488,9.5377e-06,37.81,22.17,84.185646,49.366164,"[6.746334869180464, 48.07965804272485, 47.89751633497505, 72.35527487078599]",metrics_E-FK01_SF7.txt,Results\metrics_E-FK01_SF7.txt,6.746334869180464,48.07965804272485,47.89751633497505,72.35527487078599
E-FKH1,ADF355,-19.58,-9.07,12.36,19.29,9127.189538,-4.72611e-06,59.02,29.07,131.407723,64.719072,"[32.29038796964771, 44.978948025215814, 44.921731645812386, 80.48188751651269]",metrics_E-FKH1_ADF355.txt,Results\metrics_E-FKH1_ADF355.txt,32.29038796964771,44.978948025215814,44.921731645812386,80.48188751651269
E-FKH1,BAFD1,-21.05,-8.98,14.09,17.39,9127.192151,-1.95704e-05,48.36,25.31,107.685228,56.347012,"[29.93442593344715, 46.834039145425514, 46.43296931333744, 68.18168011162199]",metrics_E-FKH1_BAFD1.txt,Results\metrics_E-FKH1_BAFD1.txt,29.93442593344715,46.834039145425514,46.43296931333744,68.18168011162199
E-FKH1,BAFD3,-15.38,-9.22,5.59,19.34,9127.192823,3.73875e-06,43.78,24.84,97.481816,55.309246,"[35.80453592843868, 50.63515292708482, 50.571514127900244, 71.2819817744018]",metrics_E-FKH1_BAFD3.txt,Results\metrics_E-FKH1_BAFD3.txt,35.80453592843868,50.63515292708482,50.571514127900244,71.2819817744018
E-FKH1,C04-38,-14.35,-9.77,3.26,16.84,9127.19869,3.73774e-06,34.91,20.27,77.727462,45.140246,"[26.925852542728006, 45.792700730335696, 45.486256396001636, 54.590230366075104]",metrics_E-FKH1_C04-38.txt,Results\metrics_E-FKH1_C04-38.txt,26.925852542728006,45.792700730335696,45.486256396001636,54.590230366075104
E-FKH1,C20-36,-19.64,-8.79,12.72,14.02,9127.203236,-2.17342e-05,38.86,19.85,86.52739,44.198047,"[21.075596393153262, 34.721530374200455, 34.76962939543801, 54.69026156651855]",metrics_E-FKH1_C20-36.txt,Results\metrics_E-FKH1_C20-36.txt,21.075596393153262,34.721530374200455,34.76962939543801,54.69026156651855
E-FKH1,C26-36,-21.16,-9.05,14.18,12.9,9127.192807,-2.5691e-05,40.11,21.61,89.319236,48.110907,"[28.745965354638386, 39.92831347870816, 40.12997402149591, 59.07139171399981]",metrics_E-FKH1_C26-36.txt,Results\metrics_E-FKH1_C26-36.txt,28.745965354638386,39.92831347870816,40.12997402149591,59.07139171399981
E-FKH1,C37-35,-18.52,-9.04,11.44,12.58,9127.189271,-2.07682e-05,36.42,20.27,81.088553,45.143213,"[19.20146330238685, 40.196540587136916, 40.18288781318966, 56.90776229636421]",metrics_E-FKH1_C37-35.txt,Results\metrics_E-FKH1_C37-35.txt,19.20146330238685,40.196540587136916,40.18288781318966,56.90776229636421
E-FKH1,E-F1,-21.14,-9.04,14.17,12.96,9127.192803,-2.36034e-05,40.02,20.9,89.100491,46.528169,"[26.124728036345072, 37.04283628950701, 37.14967534095946, 57.25079649003793]",metrics_E-FKH1_E-F1.txt,Results\metrics_E-FKH1_E-F1.txt,26.124728036345072,37.04283628950701,37.14967534095946,57.25079649003793
E-FKH1,E-F3,-16.3,-10.43,4.3,15.65,9127.20107,6.72653e-06,41.93,20.43,93.371921,45.479151,"[24.253723892936883, 43.60701763157912, 43.41052822608664, 49.60731629334769]",metrics_E-FKH1_E-F3.txt,Results\metrics_E-FKH1_E-F3.txt,24.253723892936883,43.60701763157912,43.41052822608664,49.60731629334769
E-FKH1,F11,-19.43,-8.89,12.67,13.55,9127.192806,-2.92714e-05,38.83,22.73,86.456482,50.613189,"[26.7919687694666, 45.67922305693983, 46.35532205627499, 63.41383550044544]",metrics_E-FKH1_F11.txt,Results\metrics_E-FKH1_F11.txt,26.7919687694666,45.67922305693983,46.35532205627499,63.41383550044544
